,FV_D,FV_M,FV_DATE,VISIT_CODE,WP_ID,NAICS,RegCode,INDCode,HICCode,HICPerCode,E1524Code,E2554Code,E55pCode,ConCode,Claims_Code
14157,26,10,2019-10-26,2019-10-26 2124484,2124484,236110,2,4,6,4,2,2,2,4,4
2891,8,7,2019-07-08,2019-07-08 2003807,2003807,236220,1,4,4,5,2,2,2,2,2
23980,19,2,2019-02-19,2019-02-19 2031200,2031200,237130,4,4,5,5,2,2,2,2,3
6723,25,9,2019-09-25,2019-09-25 2094811,2094811,236110,2,4,6,4,2,2,2,4,4
4515,15,1,2019-01-15,2019-01-15 2008587,2008587,236110,1,4,4,5,2,2,2,1,2
1957,31,10,2019-10-31,2019-10-31 1822193,1822193,442110,1,12,6,1,2,1,1,1,5
9483,5,11,2019-11-05,2019-11-05 68647,68647,622111,2,8,5,2,1,2,1,1,4
20512,10,6,2019-06-10,2019-06-10 2079720,2079720,238990,4,4,5,5,2,2,2,3,3
24544,21,8,2019-08-21,2019-08-21 2108957,2108957,236110,5,4,2,4,2,2,2,3,1
6966,28,8,2019-08-28,2019-08-28 2108674,2108674,236220,2,4,6,4,2,2,2,3,4
6326,10,7,2019-07-10,2019-07-10 2096699,2096699,812190,2,10,2,2,1,1,2,1,1
4203,30,4,2019-04-30,2019-04-30 2078532,2078532,451310,1,12,6,1,2,1,1,1,5
1216,21,2,2019-02-21,2019-02-21 2011216,2011216,236110,1,4,4,5,2,2,2,1,2
9159,19,2,2019-02-19,2019-02-19 2057505,2057505,236220,2,4,6,4,2,2,2,1,4
21588,15,2,2019-02-15,2019-02-15 17390,17390,336211,4,5,7,2,1,1,2,1,5
5173,10,4,2019-04-10,2019-04-10 2074889,2074889,238910,2,4,6,4,2,2,2,1,4
3007,7,5,2019-05-07,2019-05-07 2080786,2080786,621510,1,8,4,1,1,2,1,1,4
8626,24,7,2019-07-24,2019-07-24 2099412,2099412,811121,2,10,2,2,1,1,2,1,1
26829,2,10,2019-10-02,2019-10-02 8885,8885,322122,5,5,1,1,1,1,2,1,1
3495,27,2,2019-02-27,2019-02-27 2064069,2064069,236220,1,4,4,5,2,2,2,3,2
10704,23,9,2019-09-23,2019-09-23 1707412,1707412,444190,2,12,7,1,2,1,1,1,5
16161,14,5,2019-05-14,2019-05-14 2010060,2010060,236220,3,4,2,3,2,2,2,2,2
20628,25,4,2019-04-25,2019-04-25 1904190,1904190,541690,4,12,7,1,2,1,1,3,5
1664,2,4,2019-04-02,2019-04-02 2034934,2034934,236110,1,4,4,5,2,2,2,1,2
2357,21,3,2019-03-21,2019-03-21 2070731,2070731,812115,1,10,1,2,1,1,2,4,1
22160,19,9,2019-09-19,2019-09-19 84419,84419,913910,4,11,1,1,1,2,1,1,1
11678,13,8,2019-08-13,2019-08-13 2099899,2099899,238910,2,4,6,4,2,2,2,2,4
1930,13,11,2019-11-13,2019-11-13 2097676,2097676,236220,1,4,4,5,2,2,2,1,2
10965,20,8,2019-08-20,2019-08-20 1968455,1968455,236110,2,4,6,4,2,2,2,4,4
1373,27,11,2019-11-27,2019-11-27 1853230,1853230,236110,1,4,4,5,2,2,2,4,2
25630,19,7,2019-07-19,2019-07-19 2094093,2094093,236220,5,4,2,4,2,2,2,1,1
8390,7,3,2019-03-07,2019-03-07 2052632,2052632,236220,2,4,6,4,2,2,2,3,4
4367,19,2,2019-02-19,2019-02-19 2048895,2048895,236110,1,4,4,5,2,2,2,3,2
24628,6,6,2019-06-06,2019-06-06 1026629,1026629,452999,5,12,3,1,2,1,1,1,2
20951,2,1,2019-01-02,2019-01-02 374558,374558,311611,4,5,7,2,1,1,2,1,5
6046,27,6,2019-06-27,2019-06-27 1691563,1691563,722511,2,9,2,3,2,1,1,2,1
21328,24,10,2019-10-24,2019-10-24 2100725,2100725,237310,4,4,5,5,2,2,2,3,3
26590,22,10,2019-10-22,2019-10-22 69480,69480,621610,5,8,3,1,1,2,1,1,2
4141,30,5,2019-05-30,2019-05-30 1600528,1600528,236110,1,4,4,5,2,2,2,4,2
26121,7,6,2019-06-07,2019-06-07 2085758,2085758,236110,5,4,2,4,2,2,2,1,1
19502,10,9,2019-09-10,2019-09-10 1908006,1908006,448140,4,12,7,1,2,1,1,1,5
5585,13,11,2019-11-13,2019-11-13 2108663,2108663,236220,2,4,6,4,2,2,2,2,4
13749,27,3,2019-03-27,2019-03-27 2072017,2072017,237310,2,4,6,4,2,2,2,1,4
8896,23,9,2019-09-23,2019-09-23 2115843,2115843,236220,2,4,6,4,2,2,2,1,4
2612,17,7,2019-07-17,2019-07-17 2084124,2084124,236220,1,4,4,5,2,2,2,2,2
17395,9,9,2019-09-09,2019-09-09 2112576,2112576,236110,4,4,5,5,2,2,2,3,3
19866,16,2,2019-02-16,2019-02-16 2062942,2062942,416310,4,12,7,1,2,1,1,4,5
21798,8,10,2019-10-08,2019-10-08 2120942,2120942,238160,4,4,5,5,2,2,2,1,3
12150,2,7,2019-07-02,2019-07-02 2094144,2094144,812115,2,10,2,2,1,1,2,1,1
24472,1,10,2019-10-01,2019-10-01 1896135,1896135,236110,5,4,2,4,2,2,2,1,1
23700,17,8,2019-08-17,2019-08-17 2107975,2107975,812115,4,10,3,2,1,1,2,1,2
10642,25,9,2019-09-25,2019-09-25 2118526,2118526,541690,2,12,7,1,2,1,1,3,5
26319,16,4,2019-04-16,2019-04-16 2057897,2057897,236220,5,4,2,4,2,2,2,1,1
25874,4,1,2019-01-04,2019-01-04 19351,19351,327390,5,5,1,1,1,1,2,1,1
17702,17,7,2019-07-17,2019-07-17 2031223,2031223,236210,4,4,5,5,2,2,2,4,3
1257,21,11,2019-11-21,2019-11-21 2112336,2112336,236110,1,4,4,5,2,2,2,1,2
6242,21,10,2019-10-21,2019-10-21 2052884,2052884,236210,2,4,6,4,2,2,2,3,4
19814,12,6,2019-06-12,2019-06-12 2089607,2089607,238160,4,4,5,5,2,2,2,1,3
18691,16,10,2019-10-16,2019-10-16 2082656,2082656,238910,4,4,5,5,2,2,2,1,3
1050,19,11,2019-11-19,2019-11-19 2112324,2112324,236110,1,4,4,5,2,2,2,4,2
3682,15,11,2019-11-15,2019-11-15 2095411,2095411,236210,1,4,4,5,2,2,2,1,2
12680,26,11,2019-11-26,2019-11-26 2132746,2132746,236110,2,4,6,4,2,2,2,4,4
16952,16,10,2019-10-16,2019-10-16 2122816,2122816,236110,3,4,2,3,2,2,2,4,2
23492,4,11,2019-11-04,2019-11-04 2103494,2103494,236220,4,4,5,5,2,2,2,1,3
5857,7,3,2019-03-07,2019-03-07 413353,413353,561420,2,12,7,1,2,1,1,1,5
23577,16,8,2019-08-16,2019-08-16 2075864,2075864,236110,4,4,5,5,2,2,2,4,3
11681,8,2,2019-02-08,2019-02-08 12662,12662,332420,2,5,7,2,1,1,2,2,5
13645,8,5,2019-05-08,2019-05-08 1856361,1856361,237310,2,4,6,4,2,2,2,1,4
15750,6,7,2019-07-06,2019-07-06 2095541,2095541,812190,3,10,1,2,1,1,2,1,1
13889,22,7,2019-07-22,2019-07-22 2093477,2093477,236220,2,4,6,4,2,2,2,3,4
26687,11,12,2019-12-11,2019-12-11 2135188,2135188,451120,5,12,3,1,2,1,1,4,2
14676,3,6,2019-06-03,2019-06-03 1261353,1261353,722512,3,9,1,2,2,1,1,1,1
18201,17,12,2019-12-17,2019-12-17 2135596,2135596,236220,4,4,5,5,2,2,2,4,3
23942,31,7,2019-07-31,2019-07-31 35073,35073,339990,4,5,7,2,1,1,2,4,5
11059,26,1,2019-01-26,2019-01-26 1197863,1197863,493110,2,6,6,3,1,1,2,3,5
9805,13,11,2019-11-13,2019-11-13 2066359,2066359,236110,2,4,6,4,2,2,2,3,4
526,25,6,2019-06-25,2019-06-25 2057273,2057273,236210,1,4,4,5,2,2,2,2,2
15370,19,11,2019-11-19,2019-11-19 2131052,2131052,236110,3,4,2,3,2,2,2,3,2
14747,22,1,2019-01-22,2019-01-22 1741705,1741705,452999,3,12,7,1,2,1,1,3,5
3797,13,12,2019-12-13,2019-12-13 2051152,2051152,236110,1,4,4,5,2,2,2,2,2
21675,14,11,2019-11-14,2019-11-14 2130231,2130231,453999,4,12,7,1,2,1,1,3,5
22667,3,10,2019-10-03,2019-10-03 2113518,2113518,236220,4,4,5,5,2,2,2,1,3
13164,18,4,2019-04-18,2019-04-18 2048500,2048500,236110,2,4,6,4,2,2,2,3,4
8720,4,3,2019-03-04,2019-03-04 2064947,2064947,337110,2,5,7,2,1,1,2,4,5
9795,18,7,2019-07-18,2019-07-18 2098919,2098919,238160,2,4,6,4,2,2,2,3,4
6636,16,8,2019-08-16,2019-08-16 2097413,2097413,236220,2,4,6,4,2,2,2,1,4
23310,11,12,2019-12-11,2019-12-11 2093841,2093841,236110,4,4,5,5,2,2,2,2,3
9595,10,6,2019-06-10,2019-06-10 2089074,2089074,236110,2,4,6,4,2,2,2,4,4
8359,22,7,2019-07-22,2019-07-22 1963530,1963530,237110,2,4,6,4,2,2,2,1,4
21848,6,1,2019-01-06,2019-01-06 2041233,2041233,236110,4,4,5,5,2,2,2,2,3
25136,28,10,2019-10-28,2019-10-28 2119614,2119614,237310,5,4,2,4,2,2,2,1,1
851,1,3,2019-03-01,2019-03-01 1940337,1940337,212323,1,2,1,2,1,2,1,3,1
12430,28,11,2019-11-28,2019-11-28 1166876,1166876,493110,2,6,6,3,1,1,2,1,5
9715,28,2,2019-02-28,2019-02-28 2035607,2035607,236220,2,4,6,4,2,2,2,1,4
22499,31,1,2019-01-31,2019-01-31 2034425,2034425,236110,4,4,5,5,2,2,2,2,3
2376,16,5,2019-05-16,2019-05-16 2072677,2072677,236220,1,4,4,5,2,2,2,1,2
26336,12,9,2019-09-12,2019-09-12 1709396,1709396,623310,5,8,3,1,1,2,1,1,2
21923,19,2,2019-02-19,2019-02-19 1053104,1053104,336390,4,5,7,2,1,1,2,1,5
8828,22,10,2019-10-22,2019-10-22 2123488,2123488,713120,2,12,7,1,2,1,1,1,5
2666,15,8,2019-08-15,2019-08-15 2054496,2054496,236110,1,4,4,5,2,2,2,4,2
4888,9,5,2019-05-09,2019-05-09 1001427,1001427,453999,1,12,6,1,2,1,1,1,5
3765,6,2,2019-02-06,2019-02-06 2060810,2060810,332710,1,5,3,1,1,1,2,1,3
15360,5,12,2019-12-05,2019-12-05 1940934,1940934,541940,3,12,7,1,2,1,1,2,5
21750,30,4,2019-04-30,2019-04-30 2063399,2063399,236110,4,4,5,5,2,2,2,4,3
4564,12,4,2019-04-12,2019-04-12 2066354,2066354,236110,1,4,4,5,2,2,2,1,2
26200,19,2,2019-02-19,2019-02-19 2062566,2062566,238160,5,4,2,4,2,2,2,1,1
11609,3,12,2019-12-03,2019-12-03 2123022,2123022,236220,2,4,6,4,2,2,2,3,4
25514,14,6,2019-06-14,2019-06-14 2081573,2081573,238990,5,4,2,4,2,2,2,1,1
17774,8,8,2019-08-08,2019-08-08 1810042,1810042,212323,4,2,1,3,1,2,1,4,1
10446,19,9,2019-09-19,2019-09-19 2097326,2097326,236110,2,4,6,4,2,2,2,1,4
9617,3,1,2019-01-03,2019-01-03 1674374,1674374,811111,2,10,2,2,1,1,2,2,1
507,19,6,2019-06-19,2019-06-19 2088955,2088955,236110,1,4,4,5,2,2,2,4,2
19642,5,6,2019-06-05,2019-06-05 2087772,2087772,417320,4,12,7,1,2,1,1,1,5
204,3,4,2019-04-03,2019-04-03 87315,87315,212323,1,2,1,2,1,2,1,1,1
7316,3,7,2019-07-03,2019-07-03 2094607,2094607,442110,2,12,7,1,2,1,1,4,5
12922,25,7,2019-07-25,2019-07-25 2100607,2100607,238990,2,4,6,4,2,2,2,1,4
9987,4,12,2019-12-04,2019-12-04 2133615,2133615,624110,2,8,5,2,1,2,1,1,4
25988,19,6,2019-06-19,2019-06-19 34012,34012,444130,5,12,3,1,2,1,1,2,2
24726,24,2,2019-02-24,2019-02-24 2063558,2063558,236110,5,4,2,4,2,2,2,1,1
22156,29,5,2019-05-29,2019-05-29 2086019,2086019,311111,4,5,7,2,1,1,2,3,5
24096,27,11,2019-11-27,2019-11-27 2132451,2132451,811111,4,10,3,2,1,1,2,1,2
22526,2,10,2019-10-02,2019-10-02 79853,79853,721111,4,9,1,2,2,1,1,4,1
5176,16,7,2019-07-16,2019-07-16 2041978,2041978,237310,2,4,6,4,2,2,2,1,4
12350,8,7,2019-07-08,2019-07-08 2095442,2095442,812115,2,10,2,2,1,1,2,1,1
24056,4,4,2019-04-04,2019-04-04 1233958,1233958,327990,4,5,7,2,1,1,2,3,5
12631,21,8,2019-08-21,2019-08-21 2108160,2108160,812115,2,10,2,2,1,1,2,3,1
26149,22,7,2019-07-22,2019-07-22 1800325,1800325,448150,5,12,3,1,2,1,1,1,2
3791,8,1,2019-01-08,2019-01-08 2053107,2053107,621210,1,8,4,1,1,2,1,2,4
14971,5,12,2019-12-05,2019-12-05 2134695,2134695,237130,3,4,2,3,2,2,2,3,2
22230,6,3,2019-03-06,2019-03-06 2065596,2065596,237120,4,4,5,5,2,2,2,1,3
2828,10,4,2019-04-10,2019-04-10 2075018,2075018,236110,1,4,4,5,2,2,2,3,2
16327,16,9,2019-09-16,2019-09-16 1891451,1891451,236110,3,4,2,3,2,2,2,3,2
3086,21,8,2019-08-21,2019-08-21 2094606,2094606,236110,1,4,4,5,2,2,2,2,2
5754,15,10,2019-10-15,2019-10-15 1790059,1790059,236110,2,4,6,4,2,2,2,1,4
26788,12,7,2019-07-12,2019-07-12 2017936,2017936,236220,5,4,2,4,2,2,2,1,1
645,10,1,2019-01-10,2019-01-10 2035246,2035246,237130,1,4,4,5,2,2,2,4,2
7063,25,4,2019-04-25,2019-04-25 2067631,2067631,236220,2,4,6,4,2,2,2,1,4
2722,19,12,2019-12-19,2019-12-19 2135732,2135732,236110,1,4,4,5,2,2,2,4,2
8709,4,1,2019-01-04,2019-01-04 2052758,2052758,332319,2,5,7,2,1,1,2,4,5
9561,26,10,2019-10-26,2019-10-26 2097951,2097951,236110,2,4,6,4,2,2,2,1,4
23508,8,8,2019-08-08,2019-08-08 2077003,2077003,236220,4,4,5,5,2,2,2,1,3
24120,26,2,2019-02-26,2019-02-26 1030262,1030262,332118,4,5,7,2,1,1,2,4,5
15025,9,7,2019-07-09,2019-07-09 2079425,2079425,236220,3,4,2,3,2,2,2,1,2
461,8,10,2019-10-08,2019-10-08 2074163,2074163,236110,1,4,4,5,2,2,2,2,2
3724,27,5,2019-05-27,2019-05-27 2075251,2075251,236110,1,4,4,5,2,2,2,3,2
9160,23,5,2019-05-23,2019-05-23 33851,33851,444110,2,12,7,1,2,1,1,3,5
25585,30,7,2019-07-30,2019-07-30 2102096,2102096,236110,5,4,2,4,2,2,2,1,1
10412,18,4,2019-04-18,2019-04-18 2077497,2077497,236110,2,4,6,4,2,2,2,3,4
22838,7,3,2019-03-07,2019-03-07 88495,88495,212323,4,2,1,3,1,2,1,4,1
8104,3,10,2019-10-03,2019-10-03 2083803,2083803,238990,2,4,6,4,2,2,2,3,4
15142,28,1,2019-01-28,2019-01-28 2014133,2014133,236210,3,4,2,3,2,2,2,3,2
5706,15,3,2019-03-15,2019-03-15 2067828,2067828,236110,2,4,6,4,2,2,2,3,4
15689,22,8,2019-08-22,2019-08-22 2076768,2076768,236110,3,4,2,3,2,2,2,4,2
6903,21,11,2019-11-21,2019-11-21 1349611,1349611,212315,2,2,1,1,1,2,1,3,1
3581,10,4,2019-04-10,2019-04-10 2008772,2008772,236110,1,4,4,5,2,2,2,4,2
27063,5,7,2019-07-05,2019-07-05 2076953,2076953,237310,5,4,2,4,2,2,2,3,1
24244,28,1,2019-01-28,2019-01-28 211604,211604,913910,5,11,1,2,1,2,1,4,1
9226,11,9,2019-09-11,2019-09-11 2113713,2113713,238160,2,4,6,4,2,2,2,2,4
859,19,1,2019-01-19,2019-01-19 2055983,2055983,452999,1,12,6,1,2,1,1,3,5
13358,21,2,2019-02-21,2019-02-21 11359,11359,331110,2,5,7,2,1,1,2,1,5
15242,12,1,2019-01-12,2019-01-12 2045604,2045604,236110,3,4,2,3,2,2,2,4,2
4509,14,2,2019-02-14,2019-02-14 1984430,1984430,236110,1,4,4,5,2,2,2,1,2
1048,28,3,2019-03-28,2019-03-28 2026225,2026225,236220,1,4,4,5,2,2,2,2,2
21757,5,4,2019-04-05,2019-04-05 2042773,2042773,236110,4,4,5,5,2,2,2,3,3
11859,12,9,2019-09-12,2019-09-12 2083301,2083301,236110,2,4,6,4,2,2,2,2,4
22368,18,7,2019-07-18,2019-07-18 2046311,2046311,236110,4,4,5,5,2,2,2,3,3
26294,16,10,2019-10-16,2019-10-16 2082095,2082095,236110,5,4,2,4,2,2,2,1,1
21362,4,12,2019-12-04,2019-12-04 397931,397931,327990,4,5,7,2,1,1,2,1,5
15434,2,5,2019-05-02,2019-05-02 1048004,1048004,623110,3,8,6,1,1,2,1,1,4
20286,19,2,2019-02-19,2019-02-19 345508,345508,312110,4,5,7,2,1,1,2,4,5
10369,24,9,2019-09-24,2019-09-24 2117501,2117501,236110,2,4,6,4,2,2,2,3,4
27114,19,6,2019-06-19,2019-06-19 2042698,2042698,236220,5,4,2,4,2,2,2,1,1
24436,14,8,2019-08-14,2019-08-14 2101622,2101622,238910,5,4,2,4,2,2,2,2,1
12322,9,1,2019-01-09,2019-01-09 1962948,1962948,236220,2,4,6,4,2,2,2,4,4
20932,25,6,2019-06-25,2019-06-25 2049746,2049746,237110,4,4,5,5,2,2,2,3,3
2808,20,6,2019-06-20,2019-06-20 2052741,2052741,236220,1,4,4,5,2,2,2,3,2
2639,29,10,2019-10-29,2019-10-29 2098712,2098712,236110,1,4,4,5,2,2,2,4,2
13128,17,1,2019-01-17,2019-01-17 1289136,1289136,541940,2,12,7,1,2,1,1,3,5
12768,5,11,2019-11-05,2019-11-05 2127628,2127628,236110,2,4,6,4,2,2,2,3,4
2798,19,7,2019-07-19,2019-07-19 2098845,2098845,238390,1,4,4,5,2,2,2,4,2
22108,23,7,2019-07-23,2019-07-23 2057474,2057474,236110,4,4,5,5,2,2,2,4,3
16825,8,4,2019-04-08,2019-04-08 2051884,2051884,236110,3,4,2,3,2,2,2,3,2
24,29,4,2019-04-29,2019-04-29 1090195,1090195,212315,1,2,1,2,1,2,1,1,1
544,3,10,2019-10-03,2019-10-03 2119640,2119640,236110,1,4,4,5,2,2,2,3,2
12762,1,6,2019-06-01,2019-06-01 2088353,2088353,812115,2,10,2,2,1,1,2,1,1
16813,3,12,2019-12-03,2019-12-03 2133853,2133853,236110,3,4,2,3,2,2,2,3,2
14304,8,11,2019-11-08,2019-11-08 2109043,2109043,236210,2,4,6,4,2,2,2,1,4
15510,23,2,2019-02-23,2019-02-23 2063792,2063792,236110,3,4,2,3,2,2,2,4,2
10924,28,11,2019-11-28,2019-11-28 2125073,2125073,236220,2,4,6,4,2,2,2,1,4
25303,6,3,2019-03-06,2019-03-06 2062432,2062432,236220,5,4,2,4,2,2,2,1,1
9478,3,9,2019-09-03,2019-09-03 2089305,2089305,236220,2,4,6,4,2,2,2,3,4
3331,15,3,2019-03-15,2019-03-15 2023246,2023246,236220,1,4,4,5,2,2,2,1,2
1233,6,11,2019-11-06,2019-11-06 2127903,2127903,238160,1,4,4,5,2,2,2,1,2
5922,28,3,2019-03-28,2019-03-28 1838522,1838522,444110,2,12,7,1,2,1,1,1,5
23968,21,3,2019-03-21,2019-03-21 2035727,2035727,236220,4,4,5,5,2,2,2,3,3
12459,13,1,2019-01-13,2019-01-13 2054437,2054437,812115,2,10,2,2,1,1,2,4,1
934,4,3,2019-03-04,2019-03-04 1896874,1896874,212323,1,2,1,2,1,2,1,1,1
9571,25,2,2019-02-25,2019-02-25 2029402,2029402,236110,2,4,6,4,2,2,2,3,4
15876,17,4,2019-04-17,2019-04-17 2056820,2056820,236210,3,4,2,3,2,2,2,2,2
23376,29,3,2019-03-29,2019-03-29 2072715,2072715,238160,4,4,5,5,2,2,2,4,3
6834,29,5,2019-05-29,2019-05-29 2065974,2065974,236110,2,4,6,4,2,2,2,3,4
531,23,5,2019-05-23,2019-05-23 2084482,2084482,236110,1,4,4,5,2,2,2,2,2
22998,8,8,2019-08-08,2019-08-08 2105133,2105133,238160,4,4,5,5,2,2,2,4,3
12504,19,12,2019-12-19,2019-12-19 2106920,2106920,236110,2,4,6,4,2,2,2,3,4
20681,12,4,2019-04-12,2019-04-12 401633,401633,416210,4,12,7,1,2,1,1,3,5
21365,22,8,2019-08-22,2019-08-22 86221,86221,212323,4,2,1,3,1,2,1,2,1
1570,29,1,2019-01-29,2019-01-29 2052967,2052967,236220,1,4,4,5,2,2,2,4,2
10152,20,6,2019-06-20,2019-06-20 2021612,2021612,236110,2,4,6,4,2,2,2,1,4
15548,28,11,2019-11-28,2019-11-28 2132885,2132885,811111,3,10,1,2,1,1,2,1,1
24858,6,6,2019-06-06,2019-06-06 1648214,1648214,721212,5,9,1,5,2,1,1,1,1
7016,6,6,2019-06-06,2019-06-06 2088069,2088069,238390,2,4,6,4,2,2,2,2,4
21694,14,5,2019-05-14,2019-05-14 1840473,1840473,561990,4,12,7,1,2,1,1,1,5
23453,8,10,2019-10-08,2019-10-08 76287,76287,721114,4,9,1,2,2,1,1,1,1
22948,26,9,2019-09-26,2019-09-26 2117278,2117278,236210,4,4,5,5,2,2,2,3,3
21333,23,7,2019-07-23,2019-07-23 2099359,2099359,812115,4,10,3,2,1,1,2,4,2
6827,14,11,2019-11-14,2019-11-14 2130386,2130386,812190,2,10,2,2,1,1,2,1,1
15210,25,6,2019-06-25,2019-06-25 1835145,1835145,448210,3,12,7,1,2,1,1,2,5
22204,25,6,2019-06-25,2019-06-25 2084949,2084949,236110,4,4,5,5,2,2,2,3,3
7226,26,11,2019-11-26,2019-11-26 2042800,2042800,236110,2,4,6,4,2,2,2,1,4
22138,23,4,2019-04-23,2019-04-23 1047582,1047582,722512,4,9,1,2,2,1,1,3,1
10034,28,6,2019-06-28,2019-06-28 2094930,2094930,812190,2,10,2,2,1,1,2,4,1
3792,8,1,2019-01-08,2019-01-08 2053106,2053106,621510,1,8,4,1,1,2,1,1,4
14866,2,3,2019-03-02,2019-03-02 2065426,2065426,236110,3,4,2,3,2,2,2,4,2
19128,8,1,2019-01-08,2019-01-08 32977,32977,441310,4,12,7,1,2,1,1,3,5
5693,7,1,2019-01-07,2019-01-07 2041579,2041579,236110,2,4,6,4,2,2,2,2,4
19476,3,12,2019-12-03,2019-12-03 2083026,2083026,443144,4,12,7,1,2,1,1,4,5
6065,19,11,2019-11-19,2019-11-19 2087567,2087567,236220,2,4,6,4,2,2,2,1,4
25589,6,3,2019-03-06,2019-03-06 2044883,2044883,236220,5,4,2,4,2,2,2,3,1
8045,26,5,2019-05-26,2019-05-26 2058507,2058507,236110,2,4,6,4,2,2,2,1,4
6147,26,6,2019-06-26,2019-06-26 1619971,1619971,441320,2,12,7,1,2,1,1,4,5
7274,3,12,2019-12-03,2019-12-03 1833541,1833541,811119,2,10,2,2,1,1,2,3,1
22388,29,1,2019-01-29,2019-01-29 2043954,2043954,236220,4,4,5,5,2,2,2,2,3
21433,23,7,2019-07-23,2019-07-23 2099614,2099614,236110,4,4,5,5,2,2,2,2,3
14075,5,6,2019-06-05,2019-06-05 2087647,2087647,445299,2,12,7,1,2,1,1,3,5
20747,18,11,2019-11-18,2019-11-18 2119531,2119531,236110,4,4,5,5,2,2,2,1,3
5300,21,6,2019-06-21,2019-06-21 2091850,2091850,236110,2,4,6,4,2,2,2,4,4
21896,13,8,2019-08-13,2019-08-13 2088805,2088805,236220,4,4,5,5,2,2,2,2,3
4301,4,10,2019-10-04,2019-10-04 2114466,2114466,236220,1,4,4,5,2,2,2,3,2
26132,5,6,2019-06-05,2019-06-05 1130595,1130595,561612,5,12,3,1,2,1,1,1,2
2040,6,2,2019-02-06,2019-02-06 1322479,1322479,332710,1,5,3,1,1,1,2,4,3
3425,25,9,2019-09-25,2019-09-25 2114327,2114327,236220,1,4,4,5,2,2,2,3,2
12712,19,1,2019-01-19,2019-01-19 2055999,2055999,236110,2,4,6,4,2,2,2,3,4
4311,24,7,2019-07-24,2019-07-24 2099408,2099408,238160,1,4,4,5,2,2,2,4,2
2099,13,9,2019-09-13,2019-09-13 1882073,1882073,453910,1,12,6,1,2,1,1,3,5
23591,23,8,2019-08-23,2019-08-23 2096049,2096049,236110,4,4,5,5,2,2,2,3,3
9937,26,6,2019-06-26,2019-06-26 1723807,1723807,441310,2,12,7,1,2,1,1,3,5
11390,14,9,2019-09-14,2019-09-14 2114936,2114936,812115,2,10,2,2,1,1,2,1,1
4401,15,10,2019-10-15,2019-10-15 2063495,2063495,236110,1,4,4,5,2,2,2,2,2
22674,5,3,2019-03-05,2019-03-05 2055955,2055955,236220,4,4,5,5,2,2,2,2,3
7421,25,11,2019-11-25,2019-11-25 1955536,1955536,236110,2,4,6,4,2,2,2,2,4
15295,18,6,2019-06-18,2019-06-18 2006033,2006033,236110,3,4,2,3,2,2,2,3,2
9599,4,10,2019-10-04,2019-10-04 2102291,2102291,236110,2,4,6,4,2,2,2,2,4
19551,2,7,2019-07-02,2019-07-02 2094245,2094245,237110,4,4,5,5,2,2,2,1,3
3861,15,3,2019-03-15,2019-03-15 2067833,2067833,453910,1,12,6,1,2,1,1,1,5
4103,29,6,2019-06-29,2019-06-29 2093651,2093651,238160,1,4,4,5,2,2,2,4,2
8534,14,5,2019-05-14,2019-05-14 1159194,1159194,332710,2,5,7,2,1,1,2,2,5
4922,29,3,2019-03-29,2019-03-29 2031544,2031544,236210,2,4,6,4,2,2,2,1,4
25321,19,3,2019-03-19,2019-03-19 2069733,2069733,416110,5,12,3,1,2,1,1,1,2
5192,23,8,2019-08-23,2019-08-23 2096259,2096259,236220,2,4,6,4,2,2,2,2,4
2858,28,10,2019-10-28,2019-10-28 2124537,2124537,238160,1,4,4,5,2,2,2,3,2
4939,30,4,2019-04-30,2019-04-30 2058908,2058908,236210,2,4,6,4,2,2,2,3,4
6222,6,6,2019-06-06,2019-06-06 1259589,1259589,452999,2,12,7,1,2,1,1,1,5
23123,11,1,2019-01-11,2019-01-11 7066,7066,621990,4,8,7,2,1,2,1,1,5
5075,21,5,2019-05-21,2019-05-21 1198856,1198856,484110,2,6,6,3,1,1,2,3,5
12731,17,1,2019-01-17,2019-01-17 2029022,2029022,237130,2,4,6,4,2,2,2,1,4
17788,9,7,2019-07-09,2019-07-09 1634178,1634178,212323,4,2,1,3,1,2,1,4,1
11871,17,7,2019-07-17,2019-07-17 2092259,2092259,812115,2,10,2,2,1,1,2,1,1
26114,14,5,2019-05-14,2019-05-14 2082628,2082628,238990,5,4,2,4,2,2,2,3,1
21307,27,2,2019-02-27,2019-02-27 12055,12055,332999,4,5,7,2,1,1,2,4,5
22728,5,6,2019-06-05,2019-06-05 1727585,1727585,441110,4,12,7,1,2,1,1,3,5
24923,13,3,2019-03-13,2019-03-13 2067892,2067892,115310,5,1,1,2,1,1,2,3,1
13041,21,10,2019-10-21,2019-10-21 2110279,2110279,236110,2,4,6,4,2,2,2,1,4
23143,16,8,2019-08-16,2019-08-16 2101516,2101516,236220,4,4,5,5,2,2,2,1,3
14570,16,4,2019-04-16,2019-04-16 2060696,2060696,236110,2,4,6,4,2,2,2,3,4
21298,26,6,2019-06-26,2019-06-26 2010881,2010881,236110,4,4,5,5,2,2,2,3,3
1623,22,11,2019-11-22,2019-11-22 2131645,2131645,238160,1,4,4,5,2,2,2,4,2
12966,23,9,2019-09-23,2019-09-23 2092035,2092035,238990,2,4,6,4,2,2,2,4,4
8263,16,9,2019-09-16,2019-09-16 2044371,2044371,236110,2,4,6,4,2,2,2,4,4
24223,31,10,2019-10-31,2019-10-31 2111958,2111958,236110,5,4,2,4,2,2,2,1,1
