Industry Sector,NAICS sector code,Claim Location,Age Group,year,#Allowed lost time claims,Region
Chemicals/Process,31-33,Niagara,25-29,2017,9,Central Ontario
Chemicals/Process,31-33,Niagara,30-34,2017,3,Central Ontario
Chemicals/Process,31-33,Niagara,35-39,2017,1,Central Ontario
Chemicals/Process,31-33,Niagara,40-44,2017,1,Central Ontario
Chemicals/Process,31-33,Niagara,45-49,2017,7,Central Ontario
Chemicals/Process,31-33,Niagara,50-54,2017,4,Central Ontario
Chemicals/Process,31-33,Niagara,55-59,2017,4,Central Ontario
Chemicals/Process,31-33,Niagara,60-64,2017,3,Central Ontario
Chemicals/Process,31-33,Niagara,65+,2017,0,Central Ontario
Chemicals/Process,31-33,Niagara,15-19,2018,1,Central Ontario
Chemicals/Process,31-33,Niagara,20-24,2018,3,Central Ontario
Chemicals/Process,31-33,Niagara,25-29,2018,2,Central Ontario
Chemicals/Process,31-33,Niagara,30-34,2018,2,Central Ontario
Chemicals/Process,31-33,Niagara,35-39,2018,3,Central Ontario
Chemicals/Process,31-33,Niagara,40-44,2018,2,Central Ontario
Chemicals/Process,31-33,Niagara,45-49,2018,4,Central Ontario
Chemicals/Process,31-33,Niagara,50-54,2018,6,Central Ontario
Chemicals/Process,31-33,Niagara,55-59,2018,4,Central Ontario
Chemicals/Process,31-33,Niagara,60-64,2018,2,Central Ontario
Chemicals/Process,31-33,Niagara,65+,2018,0,Central Ontario
Chemicals/Process,31-33,Niagara,15-19,2019,3,Central Ontario
Chemicals/Process,31-33,Niagara,20-24,2019,4,Central Ontario
Chemicals/Process,31-33,Niagara,25-29,2019,3,Central Ontario
Chemicals/Process,31-33,Niagara,30-34,2019,6,Central Ontario
Chemicals/Process,31-33,Niagara,35-39,2019,0,Central Ontario
Chemicals/Process,31-33,Niagara,40-44,2019,0,Central Ontario
Chemicals/Process,31-33,Niagara,45-49,2019,3,Central Ontario
Chemicals/Process,31-33,Niagara,50-54,2019,3,Central Ontario
Chemicals/Process,31-33,Niagara,55-59,2019,6,Central Ontario
Chemicals/Process,31-33,Niagara,60-64,2019,2,Central Ontario
Chemicals/Process,31-33,Niagara,65+,2019,1,Central Ontario
Chemicals/Process,31-33,Nipissing,20-24,2015,0,Northern Ontario
Chemicals/Process,31-33,Nipissing,30-34,2015,1,Northern Ontario
Chemicals/Process,31-33,Nipissing,35-39,2015,0,Northern Ontario
Chemicals/Process,31-33,Nipissing,40-44,2015,0,Northern Ontario
Chemicals/Process,31-33,Nipissing,45-49,2015,1,Northern Ontario
Chemicals/Process,31-33,Nipissing,50-54,2015,0,Northern Ontario
Chemicals/Process,31-33,Nipissing,55-59,2015,0,Northern Ontario
Chemicals/Process,31-33,Nipissing,60-64,2015,0,Northern Ontario
Chemicals/Process,31-33,Nipissing,65+,2015,1,Northern Ontario
Chemicals/Process,31-33,Nipissing,20-24,2016,0,Northern Ontario
Chemicals/Process,31-33,Nipissing,30-34,2016,0,Northern Ontario
Chemicals/Process,31-33,Nipissing,35-39,2016,0,Northern Ontario
Chemicals/Process,31-33,Nipissing,40-44,2016,1,Northern Ontario
Chemicals/Process,31-33,Nipissing,45-49,2016,0,Northern Ontario
Chemicals/Process,31-33,Nipissing,50-54,2016,0,Northern Ontario
Chemicals/Process,31-33,Nipissing,55-59,2016,2,Northern Ontario
Chemicals/Process,31-33,Nipissing,60-64,2016,0,Northern Ontario
Chemicals/Process,31-33,Nipissing,65+,2016,0,Northern Ontario
Chemicals/Process,31-33,Nipissing,20-24,2017,1,Northern Ontario
Chemicals/Process,31-33,Nipissing,30-34,2017,0,Northern Ontario
Chemicals/Process,31-33,Nipissing,35-39,2017,2,Northern Ontario
Chemicals/Process,31-33,Nipissing,40-44,2017,0,Northern Ontario
Chemicals/Process,31-33,Nipissing,45-49,2017,1,Northern Ontario
Chemicals/Process,31-33,Nipissing,50-54,2017,0,Northern Ontario
Chemicals/Process,31-33,Nipissing,55-59,2017,0,Northern Ontario
Chemicals/Process,31-33,Nipissing,60-64,2017,0,Northern Ontario
Chemicals/Process,31-33,Nipissing,65+,2017,0,Northern Ontario
Chemicals/Process,31-33,Nipissing,20-24,2018,0,Northern Ontario
Chemicals/Process,31-33,Nipissing,30-34,2018,1,Northern Ontario
Chemicals/Process,31-33,Nipissing,35-39,2018,0,Northern Ontario
Chemicals/Process,31-33,Nipissing,40-44,2018,0,Northern Ontario
Chemicals/Process,31-33,Nipissing,45-49,2018,0,Northern Ontario
Chemicals/Process,31-33,Nipissing,50-54,2018,1,Northern Ontario
Chemicals/Process,31-33,Nipissing,55-59,2018,1,Northern Ontario
Chemicals/Process,31-33,Nipissing,60-64,2018,0,Northern Ontario
Chemicals/Process,31-33,Nipissing,65+,2018,0,Northern Ontario
Chemicals/Process,31-33,Nipissing,20-24,2019,0,Northern Ontario
Chemicals/Process,31-33,Nipissing,30-34,2019,0,Northern Ontario
Chemicals/Process,31-33,Nipissing,35-39,2019,0,Northern Ontario
Chemicals/Process,31-33,Nipissing,40-44,2019,0,Northern Ontario
Chemicals/Process,31-33,Nipissing,45-49,2019,0,Northern Ontario
Chemicals/Process,31-33,Nipissing,50-54,2019,0,Northern Ontario
Chemicals/Process,31-33,Nipissing,55-59,2019,0,Northern Ontario
Chemicals/Process,31-33,Nipissing,60-64,2019,1,Northern Ontario
Chemicals/Process,31-33,Nipissing,65+,2019,0,Northern Ontario
Chemicals/Process,31-33,Northumberland,20-24,2015,0,Eastern Ontario
Chemicals/Process,31-33,Northumberland,25-29,2015,2,Eastern Ontario
Chemicals/Process,31-33,Northumberland,30-34,2015,1,Eastern Ontario
Chemicals/Process,31-33,Northumberland,35-39,2015,1,Eastern Ontario
Chemicals/Process,31-33,Northumberland,40-44,2015,0,Eastern Ontario
Chemicals/Process,31-33,Northumberland,45-49,2015,0,Eastern Ontario
Chemicals/Process,31-33,Northumberland,50-54,2015,1,Eastern Ontario
Chemicals/Process,31-33,Northumberland,55-59,2015,2,Eastern Ontario
Chemicals/Process,31-33,Northumberland,60-64,2015,0,Eastern Ontario
Chemicals/Process,31-33,Northumberland,65+,2015,1,Eastern Ontario
Chemicals/Process,31-33,Northumberland,20-24,2016,0,Eastern Ontario
Chemicals/Process,31-33,Northumberland,25-29,2016,0,Eastern Ontario
Chemicals/Process,31-33,Northumberland,30-34,2016,2,Eastern Ontario
Chemicals/Process,31-33,Northumberland,35-39,2016,3,Eastern Ontario
Chemicals/Process,31-33,Northumberland,40-44,2016,4,Eastern Ontario
Chemicals/Process,31-33,Northumberland,45-49,2016,1,Eastern Ontario
Chemicals/Process,31-33,Northumberland,50-54,2016,2,Eastern Ontario
Chemicals/Process,31-33,Northumberland,55-59,2016,1,Eastern Ontario
Chemicals/Process,31-33,Northumberland,60-64,2016,0,Eastern Ontario
Chemicals/Process,31-33,Northumberland,65+,2016,0,Eastern Ontario
Chemicals/Process,31-33,Northumberland,20-24,2017,3,Eastern Ontario
Chemicals/Process,31-33,Northumberland,25-29,2017,1,Eastern Ontario
Chemicals/Process,31-33,Northumberland,30-34,2017,1,Eastern Ontario
Chemicals/Process,31-33,Northumberland,35-39,2017,0,Eastern Ontario
Chemicals/Process,31-33,Northumberland,40-44,2017,1,Eastern Ontario
Chemicals/Process,31-33,Northumberland,45-49,2017,3,Eastern Ontario
Chemicals/Process,31-33,Northumberland,50-54,2017,2,Eastern Ontario
Chemicals/Process,31-33,Northumberland,55-59,2017,1,Eastern Ontario
Chemicals/Process,31-33,Northumberland,60-64,2017,3,Eastern Ontario
Chemicals/Process,31-33,Northumberland,65+,2017,0,Eastern Ontario
Chemicals/Process,31-33,Northumberland,20-24,2018,0,Eastern Ontario
Chemicals/Process,31-33,Northumberland,25-29,2018,3,Eastern Ontario
Chemicals/Process,31-33,Northumberland,30-34,2018,2,Eastern Ontario
Chemicals/Process,31-33,Northumberland,35-39,2018,2,Eastern Ontario
Chemicals/Process,31-33,Northumberland,40-44,2018,1,Eastern Ontario
Chemicals/Process,31-33,Northumberland,45-49,2018,6,Eastern Ontario
Chemicals/Process,31-33,Northumberland,50-54,2018,4,Eastern Ontario
Chemicals/Process,31-33,Northumberland,55-59,2018,2,Eastern Ontario
Chemicals/Process,31-33,Northumberland,60-64,2018,2,Eastern Ontario
Chemicals/Process,31-33,Northumberland,65+,2018,0,Eastern Ontario
Chemicals/Process,31-33,Northumberland,20-24,2019,3,Eastern Ontario
Chemicals/Process,31-33,Northumberland,25-29,2019,1,Eastern Ontario
Chemicals/Process,31-33,Northumberland,30-34,2019,3,Eastern Ontario
Chemicals/Process,31-33,Northumberland,35-39,2019,5,Eastern Ontario
Chemicals/Process,31-33,Northumberland,40-44,2019,0,Eastern Ontario
Chemicals/Process,31-33,Northumberland,45-49,2019,2,Eastern Ontario
Chemicals/Process,31-33,Northumberland,50-54,2019,1,Eastern Ontario
Chemicals/Process,31-33,Northumberland,55-59,2019,1,Eastern Ontario
Chemicals/Process,31-33,Northumberland,60-64,2019,0,Eastern Ontario
Chemicals/Process,31-33,Northumberland,65+,2019,0,Eastern Ontario
Chemicals/Process,31-33,Not Available,25-29,2015,0,
Chemicals/Process,31-33,Not Available,30-34,2015,0,
Chemicals/Process,31-33,Not Available,35-39,2015,1,
Chemicals/Process,31-33,Not Available,40-44,2015,0,
Chemicals/Process,31-33,Not Available,45-49,2015,1,
Chemicals/Process,31-33,Not Available,50-54,2015,0,
Chemicals/Process,31-33,Not Available,55-59,2015,0,
Chemicals/Process,31-33,Not Available,60-64,2015,0,
Chemicals/Process,31-33,Not Available,25-29,2016,1,
Chemicals/Process,31-33,Not Available,30-34,2016,3,
Chemicals/Process,31-33,Not Available,35-39,2016,0,
Chemicals/Process,31-33,Not Available,40-44,2016,1,
Chemicals/Process,31-33,Not Available,45-49,2016,2,
Chemicals/Process,31-33,Not Available,50-54,2016,0,
Chemicals/Process,31-33,Not Available,55-59,2016,1,
Chemicals/Process,31-33,Not Available,60-64,2016,3,
Chemicals/Process,31-33,Not Available,25-29,2017,0,
Chemicals/Process,31-33,Not Available,30-34,2017,0,
Chemicals/Process,31-33,Not Available,35-39,2017,1,
Chemicals/Process,31-33,Not Available,40-44,2017,0,
Chemicals/Process,31-33,Not Available,45-49,2017,0,
Chemicals/Process,31-33,Not Available,50-54,2017,0,
Chemicals/Process,31-33,Not Available,55-59,2017,1,
Chemicals/Process,31-33,Not Available,60-64,2017,1,
Chemicals/Process,31-33,Not Available,25-29,2018,1,
Chemicals/Process,31-33,Not Available,30-34,2018,1,
Chemicals/Process,31-33,Not Available,35-39,2018,1,
Chemicals/Process,31-33,Not Available,40-44,2018,1,
Chemicals/Process,31-33,Not Available,45-49,2018,3,
Chemicals/Process,31-33,Not Available,50-54,2018,2,
Chemicals/Process,31-33,Not Available,55-59,2018,2,
Chemicals/Process,31-33,Not Available,60-64,2018,0,
Chemicals/Process,31-33,Not Available,25-29,2019,0,
Chemicals/Process,31-33,Not Available,30-34,2019,0,
Chemicals/Process,31-33,Not Available,35-39,2019,0,
Chemicals/Process,31-33,Not Available,40-44,2019,0,
Chemicals/Process,31-33,Not Available,45-49,2019,0,
Chemicals/Process,31-33,Not Available,50-54,2019,0,
Chemicals/Process,31-33,Not Available,55-59,2019,0,
Chemicals/Process,31-33,Not Available,60-64,2019,0,
Chemicals/Process,31-33,Ottawa,20-24,2015,1,Eastern Ontario
Chemicals/Process,31-33,Ottawa,25-29,2015,0,Eastern Ontario
Chemicals/Process,31-33,Ottawa,30-34,2015,1,Eastern Ontario
Chemicals/Process,31-33,Ottawa,35-39,2015,1,Eastern Ontario
Chemicals/Process,31-33,Ottawa,40-44,2015,0,Eastern Ontario
Chemicals/Process,31-33,Ottawa,45-49,2015,1,Eastern Ontario
Chemicals/Process,31-33,Ottawa,50-54,2015,1,Eastern Ontario
Chemicals/Process,31-33,Ottawa,55-59,2015,1,Eastern Ontario
Chemicals/Process,31-33,Ottawa,60-64,2015,0,Eastern Ontario
Chemicals/Process,31-33,Ottawa,20-24,2016,1,Eastern Ontario
Chemicals/Process,31-33,Ottawa,25-29,2016,0,Eastern Ontario
Chemicals/Process,31-33,Ottawa,30-34,2016,2,Eastern Ontario
Chemicals/Process,31-33,Ottawa,35-39,2016,0,Eastern Ontario
Chemicals/Process,31-33,Ottawa,40-44,2016,1,Eastern Ontario
Chemicals/Process,31-33,Ottawa,45-49,2016,3,Eastern Ontario
Chemicals/Process,31-33,Ottawa,50-54,2016,1,Eastern Ontario
Chemicals/Process,31-33,Ottawa,55-59,2016,2,Eastern Ontario
Chemicals/Process,31-33,Ottawa,60-64,2016,0,Eastern Ontario
Chemicals/Process,31-33,Ottawa,20-24,2017,2,Eastern Ontario
Chemicals/Process,31-33,Ottawa,25-29,2017,0,Eastern Ontario
Chemicals/Process,31-33,Ottawa,30-34,2017,0,Eastern Ontario
Chemicals/Process,31-33,Ottawa,35-39,2017,0,Eastern Ontario
Chemicals/Process,31-33,Ottawa,40-44,2017,1,Eastern Ontario
Chemicals/Process,31-33,Ottawa,45-49,2017,0,Eastern Ontario
Chemicals/Process,31-33,Ottawa,50-54,2017,1,Eastern Ontario
Chemicals/Process,31-33,Ottawa,55-59,2017,0,Eastern Ontario
Chemicals/Process,31-33,Ottawa,60-64,2017,1,Eastern Ontario
Chemicals/Process,31-33,Ottawa,20-24,2018,0,Eastern Ontario
Chemicals/Process,31-33,Ottawa,25-29,2018,1,Eastern Ontario
Chemicals/Process,31-33,Ottawa,30-34,2018,0,Eastern Ontario
Chemicals/Process,31-33,Ottawa,35-39,2018,1,Eastern Ontario
Chemicals/Process,31-33,Ottawa,40-44,2018,1,Eastern Ontario
Chemicals/Process,31-33,Ottawa,45-49,2018,0,Eastern Ontario
Chemicals/Process,31-33,Ottawa,50-54,2018,0,Eastern Ontario
Chemicals/Process,31-33,Ottawa,55-59,2018,3,Eastern Ontario
Chemicals/Process,31-33,Ottawa,60-64,2018,2,Eastern Ontario
Chemicals/Process,31-33,Ottawa,20-24,2019,0,Eastern Ontario
Chemicals/Process,31-33,Ottawa,25-29,2019,0,Eastern Ontario
Chemicals/Process,31-33,Ottawa,30-34,2019,4,Eastern Ontario
Chemicals/Process,31-33,Ottawa,35-39,2019,0,Eastern Ontario
Chemicals/Process,31-33,Ottawa,40-44,2019,0,Eastern Ontario
Chemicals/Process,31-33,Ottawa,45-49,2019,3,Eastern Ontario
Chemicals/Process,31-33,Ottawa,50-54,2019,3,Eastern Ontario
Chemicals/Process,31-33,Ottawa,55-59,2019,1,Eastern Ontario
Chemicals/Process,31-33,Ottawa,60-64,2019,0,Eastern Ontario
Chemicals/Process,31-33,Outside Ontario,15-19,2015,0,
Chemicals/Process,31-33,Outside Ontario,20-24,2015,0,
Chemicals/Process,31-33,Outside Ontario,25-29,2015,0,
Chemicals/Process,31-33,Outside Ontario,35-39,2015,0,
Chemicals/Process,31-33,Outside Ontario,40-44,2015,0,
Chemicals/Process,31-33,Outside Ontario,45-49,2015,0,
Chemicals/Process,31-33,Outside Ontario,50-54,2015,0,
Chemicals/Process,31-33,Outside Ontario,55-59,2015,0,
Chemicals/Process,31-33,Outside Ontario,15-19,2016,0,
Chemicals/Process,31-33,Outside Ontario,20-24,2016,0,
Chemicals/Process,31-33,Outside Ontario,25-29,2016,0,
Chemicals/Process,31-33,Outside Ontario,35-39,2016,0,
Chemicals/Process,31-33,Outside Ontario,40-44,2016,0,
Chemicals/Process,31-33,Outside Ontario,45-49,2016,0,
Chemicals/Process,31-33,Outside Ontario,50-54,2016,0,
Chemicals/Process,31-33,Outside Ontario,55-59,2016,1,
Chemicals/Process,31-33,Outside Ontario,15-19,2017,1,
Chemicals/Process,31-33,Outside Ontario,20-24,2017,1,
Chemicals/Process,31-33,Outside Ontario,25-29,2017,1,
Chemicals/Process,31-33,Outside Ontario,35-39,2017,0,
Chemicals/Process,31-33,Outside Ontario,40-44,2017,0,
Chemicals/Process,31-33,Outside Ontario,45-49,2017,1,
Chemicals/Process,31-33,Outside Ontario,50-54,2017,1,
Chemicals/Process,31-33,Outside Ontario,55-59,2017,0,
Chemicals/Process,31-33,Outside Ontario,15-19,2018,0,
Chemicals/Process,31-33,Outside Ontario,20-24,2018,0,
Chemicals/Process,31-33,Outside Ontario,25-29,2018,1,
Chemicals/Process,31-33,Outside Ontario,35-39,2018,1,
Chemicals/Process,31-33,Outside Ontario,40-44,2018,0,
Chemicals/Process,31-33,Outside Ontario,45-49,2018,1,
Chemicals/Process,31-33,Outside Ontario,50-54,2018,0,
Chemicals/Process,31-33,Outside Ontario,55-59,2018,1,
Chemicals/Process,31-33,Outside Ontario,15-19,2019,0,
Chemicals/Process,31-33,Outside Ontario,20-24,2019,0,
Chemicals/Process,31-33,Outside Ontario,25-29,2019,0,
Chemicals/Process,31-33,Outside Ontario,35-39,2019,0,
Chemicals/Process,31-33,Outside Ontario,40-44,2019,1,
Chemicals/Process,31-33,Outside Ontario,45-49,2019,0,
Chemicals/Process,31-33,Outside Ontario,50-54,2019,0,
Chemicals/Process,31-33,Outside Ontario,55-59,2019,0,
Chemicals/Process,31-33,Oxford,25-29,2015,1,Southwestern Ontario
Chemicals/Process,31-33,Oxford,30-34,2015,0,Southwestern Ontario
Chemicals/Process,31-33,Oxford,40-44,2015,0,Southwestern Ontario
Chemicals/Process,31-33,Oxford,45-49,2015,0,Southwestern Ontario
Chemicals/Process,31-33,Oxford,50-54,2015,2,Southwestern Ontario
Chemicals/Process,31-33,Oxford,55-59,2015,0,Southwestern Ontario
Chemicals/Process,31-33,Oxford,60-64,2015,0,Southwestern Ontario
Chemicals/Process,31-33,Oxford,25-29,2016,0,Southwestern Ontario
Chemicals/Process,31-33,Oxford,30-34,2016,0,Southwestern Ontario
Chemicals/Process,31-33,Oxford,40-44,2016,0,Southwestern Ontario
Chemicals/Process,31-33,Oxford,45-49,2016,1,Southwestern Ontario
Chemicals/Process,31-33,Oxford,50-54,2016,1,Southwestern Ontario
Chemicals/Process,31-33,Oxford,55-59,2016,4,Southwestern Ontario
Chemicals/Process,31-33,Oxford,60-64,2016,1,Southwestern Ontario
Chemicals/Process,31-33,Oxford,25-29,2017,0,Southwestern Ontario
Chemicals/Process,31-33,Oxford,30-34,2017,1,Southwestern Ontario
Chemicals/Process,31-33,Oxford,40-44,2017,1,Southwestern Ontario
Chemicals/Process,31-33,Oxford,45-49,2017,0,Southwestern Ontario
Chemicals/Process,31-33,Oxford,50-54,2017,0,Southwestern Ontario
Chemicals/Process,31-33,Oxford,55-59,2017,3,Southwestern Ontario
Chemicals/Process,31-33,Oxford,60-64,2017,0,Southwestern Ontario
Chemicals/Process,31-33,Oxford,25-29,2018,0,Southwestern Ontario
Chemicals/Process,31-33,Oxford,30-34,2018,1,Southwestern Ontario
Chemicals/Process,31-33,Oxford,40-44,2018,0,Southwestern Ontario
Chemicals/Process,31-33,Oxford,45-49,2018,0,Southwestern Ontario
Chemicals/Process,31-33,Oxford,50-54,2018,2,Southwestern Ontario
Chemicals/Process,31-33,Oxford,55-59,2018,0,Southwestern Ontario
Chemicals/Process,31-33,Oxford,60-64,2018,1,Southwestern Ontario
Chemicals/Process,31-33,Oxford,25-29,2019,1,Southwestern Ontario
Chemicals/Process,31-33,Oxford,30-34,2019,2,Southwestern Ontario
Chemicals/Process,31-33,Oxford,40-44,2019,0,Southwestern Ontario
Chemicals/Process,31-33,Oxford,45-49,2019,0,Southwestern Ontario
Chemicals/Process,31-33,Oxford,50-54,2019,3,Southwestern Ontario
Chemicals/Process,31-33,Oxford,55-59,2019,0,Southwestern Ontario
Chemicals/Process,31-33,Oxford,60-64,2019,0,Southwestern Ontario
Chemicals/Process,31-33,Parry Sound,15-19,2015,0,Northern Ontario
Chemicals/Process,31-33,Parry Sound,25-29,2015,0,Northern Ontario
Chemicals/Process,31-33,Parry Sound,30-34,2015,0,Northern Ontario
Chemicals/Process,31-33,Parry Sound,35-39,2015,0,Northern Ontario
Chemicals/Process,31-33,Parry Sound,40-44,2015,1,Northern Ontario
Chemicals/Process,31-33,Parry Sound,55-59,2015,1,Northern Ontario
Chemicals/Process,31-33,Parry Sound,60-64,2015,0,Northern Ontario
Chemicals/Process,31-33,Parry Sound,15-19,2016,0,Northern Ontario
Chemicals/Process,31-33,Parry Sound,25-29,2016,0,Northern Ontario
Chemicals/Process,31-33,Parry Sound,30-34,2016,2,Northern Ontario
Chemicals/Process,31-33,Parry Sound,35-39,2016,0,Northern Ontario
Chemicals/Process,31-33,Parry Sound,40-44,2016,0,Northern Ontario
Chemicals/Process,31-33,Parry Sound,55-59,2016,0,Northern Ontario
Chemicals/Process,31-33,Parry Sound,60-64,2016,0,Northern Ontario
Chemicals/Process,31-33,Parry Sound,15-19,2017,0,Northern Ontario
Chemicals/Process,31-33,Parry Sound,25-29,2017,0,Northern Ontario
Chemicals/Process,31-33,Parry Sound,30-34,2017,0,Northern Ontario
Chemicals/Process,31-33,Parry Sound,35-39,2017,0,Northern Ontario
Chemicals/Process,31-33,Parry Sound,40-44,2017,0,Northern Ontario
Chemicals/Process,31-33,Parry Sound,55-59,2017,0,Northern Ontario
Chemicals/Process,31-33,Parry Sound,60-64,2017,1,Northern Ontario
Chemicals/Process,31-33,Parry Sound,15-19,2018,1,Northern Ontario
Chemicals/Process,31-33,Parry Sound,25-29,2018,1,Northern Ontario
Chemicals/Process,31-33,Parry Sound,30-34,2018,1,Northern Ontario
Chemicals/Process,31-33,Parry Sound,35-39,2018,0,Northern Ontario
Chemicals/Process,31-33,Parry Sound,40-44,2018,0,Northern Ontario
Chemicals/Process,31-33,Parry Sound,55-59,2018,0,Northern Ontario
Chemicals/Process,31-33,Parry Sound,60-64,2018,0,Northern Ontario
Chemicals/Process,31-33,Parry Sound,15-19,2019,0,Northern Ontario
Chemicals/Process,31-33,Parry Sound,25-29,2019,1,Northern Ontario
Chemicals/Process,31-33,Parry Sound,30-34,2019,0,Northern Ontario
Chemicals/Process,31-33,Parry Sound,35-39,2019,1,Northern Ontario
Chemicals/Process,31-33,Parry Sound,40-44,2019,0,Northern Ontario
Chemicals/Process,31-33,Parry Sound,55-59,2019,0,Northern Ontario
Chemicals/Process,31-33,Parry Sound,60-64,2019,0,Northern Ontario
Chemicals/Process,31-33,Peel,15-19,2015,1,Central Ontario
Chemicals/Process,31-33,Peel,20-24,2015,1,Central Ontario
Chemicals/Process,31-33,Peel,25-29,2015,7,Central Ontario
Chemicals/Process,31-33,Peel,30-34,2015,13,Central Ontario
